#taxonomy	MCT.f.0121	MCT.f.0122	MCT.f.0123	MCT.f.0124	MCT.f.0125	MCT.f.0126	MCT.f.0127	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__Erysipelotrichaceae bacterium 6_1_45	-2.37558911855069	-1.43572346774031	-1.31042771424191	-1.7999444076221	-1.99517228350112	-0.964584533576764	-1.76010266283934	-2.59605386404362	-1.26605701947491	-0.949727032466136	-1.91155367147548	-1.25529649575818	-1.35491969683767	-1.00769748766352	-2.04892125034568	-2.07987044489338
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	-3.17498839782972	-2.08235063266536	-1.62888144536045	-1.94304525126277	-3.0946995984696	-2.28854712169606	-1.76010266283934	-2.60551529482644	-1.2530671251907	-2.82152920936773	-2.31701877958364	-2.75937389253445	-2.60768266533304	-2.39399184878341	-2.44958036800693	-2.07987044489338
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis	-2.37558911855069	-2.08235063266536	-1.91656351781223	-2.20540951573026	-2.2828543559529	-2.27528225038147	-1.94242421963329	-1.80602227628443	-1.2796185138299	-1.47779446266663	-1.91155367147548	-2.06622671197451	-1.35491969683767	-1.62080196054993	-2.46034909911516	-2.48049200920244
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp. Marseille-P2844	-0.766151206116588	0.273344285642636	0.466064282855355	-0.79442254202	0.30741280949293	-1.47541015734275	0.185807486215977	-0.132045842712756	-1.05235002951351	-0.763141076885724	-0.119794202247424	0.130997865361714	-2.20221755722487	-0.357109921522368	-0.439483337911578	0.117354132442834
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;NA	1.97253596444751	2.9099355227627	3.32341827172285	1.7283749814794	3.18941631771858	0.684074092010618	1.33848699615436	0.833035053330831	-0.851663617929261	1.345136014434	1.13296876624794	3.13365058176028	1.30434034009511	3.50407735072502	0.995601187377745	1.96318082294117
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	-3.25689714380405	-4.19421918468573	-3.17985077172859	-4.17396701878258	-3.24117278164264	-2.37156619226552	-3.36392546396027	-2.70983695137731	-1.54395524588862	-3.51467638992767	-3.03147180722583	-2.75937389253445	-3.41039498446884	-3.90261313224865	-2.58649913615551	-2.59435746529665
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister invisus	-3.17010659374508	-4.23121884485998	-3.26787463405396	-4.36843516415551	-3.07205124679569	-2.54525842631412	-3.23434372642286	-2.74406836126485	-1.71020015156419	-4.26548027740402	-2.86727761868263	-3.41933160867049	-3.11547057448752	-4.23006007393532	-2.94768764144334	-2.54929077084057
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA;NA	1.9638779017044	3.20177560536315	2.95863380538892	1.98424522629616	3.09396607208308	2.0410980708304	2.17823765090618	1.31487314022357	1.02013855897233	2.63947373945741	1.834021126315	2.85921373605852	1.58951928232877	3.50407735072502	0.784292093710538	2.47400644670716
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__Burkholderiales bacterium 1_1_47	0.533131778013673	1.76392099520001	1.45646298688323	0.645296985773471	1.88639151444232	0.561471769918286	0.765625981468919	0.186407888405779	-1.13597131085408	1.15190242418906	0.678713493970347	1.65946671526215	0.570371165014909	2.04865940770691	-0.662626889225787	1.13900537997482
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA;NA	-3.36329604038239	-2.87080799302963	-3.01517580648034	-4.25109768389125	-2.93514272122699	-2.54566001170933	-3.51877824673713	-2.63695770459845	-1.48854112864707	-2.82152920936773	-2.65600102090427	-3.09614182373749	-3.09385863552572	-2.57631340557736	-2.75605919898288	-2.07987044489338
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella;s__Dakarella massiliensis	-0.338707191289648	0.290438719001936	-0.019443532926346	-0.500661423491837	0.115040916845474	-1.18772808489097	-1.06695548227939	-0.419727915164537	-0.446198509821096	-1.1167811171293	-2.48516123510539	-0.813463743479138	-0.305097572338991	0.208697836660975	-0.662626889225787	-0.693576083773494
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis	0.23937065948551	1.45464829015586	1.28888928672383	0.528957993689322	1.60213997708733	0.75818206416434	0.591272594324141	-0.265577235337278	-1.24915792697251	1.04619353716384	0.247930577877893	1.35966328227802	-0.467616501836766	1.98594927939945	-0.344173158107253	0.964651992830038
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;NA	-2.37558911855069	-2.68848643623567	-2.32202862592039	-3.81484742816436	-1.99517228350112	-2.26076408395658	-3.28326245039424	-2.58835111120629	-0.851663617929261	-2.66737852954047	-2.45602220877216	-2.75937389253445	-3.00402291966704	-1.47770111690925	-2.45713253633393	-1.67440533678522
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella sp. KLE1602	-3.11729113528115	-4.06477529352515	-3.26584391222464	-4.40663576303249	-2.84823742392565	-2.28996657968197	-3.32615438229316	-2.93705648328425	-1.14934901198268	-4.16901474046577	-2.31701877958364	-3.02231015452596	-3.37649375736676	-3.49260413745152	-2.49387306178668	-2.54263277438476
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella wadsworthensis	-3.05571627939616	-4.40532252241594	-2.60971069837217	-4.15788213347169	-3.82791204900952	-2.55546634284841	-3.45266753496486	-2.53593287556465	-1.11178308937803	-4.53568251883424	-2.56544537821489	-3.33148127880341	-2.60768266533304	-3.49260413745152	-2.73195936265743	-2.58188765499775
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;NA	0.816258033929593	1.96229426100447	2.44440970766382	0.857981406297544	1.74249733478225	1.13954962069344	1.11157696204468	0.784244889161399	-0.446198509821096	1.60730149150396	0.960125953408533	1.49623881728377	0.961850031148334	2.69154475348597	-0.950308961677568	1.158808007271
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp. 4_1_30	-1.68244193799074	-0.275553286072763	0.299010198192189	-1.28911878385611	-0.0856297786166774	-0.376797868674645	-0.507339694343969	-0.958724415897224	-1.25131429262276	-0.393780973419675	-0.812941382807369	-0.317026857165247	-1.10360526855676	0.46820903214606	-2.47129449030611	-0.693576083773494
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	1.82910350084028	2.77180804638909	3.32430127398772	1.72248683885417	3.12132340129462	2.13550775530147	2.46673108242884	1.73975633418884	0.652413778847013	2.58189864158293	2.37890576967291	2.93939604029821	2.07444856179118	3.60246023983561	0.030520291334158	2.56452045424799
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger	-3.34550299995683	-4.2317295047145	-3.61374293128133	-4.34998128829906	-3.29847327772851	-2.77496689382692	-3.43267359912514	-3.03927328135644	-1.21660915027917	-4.11092524201983	-2.67554216347201	-3.129457619649	-3.12197386557966	-3.74289333214273	-2.63562077609194	-2.52251923542892
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;NA	-1.39475986553896	-1.58987414756756	-3.01517580648034	-1.04225870592458	-1.99517228350112	-2.19877967684569	-2.1655677709475	-1.51834020383265	-0.851663617929261	-0.502414814422471	-1.6238715990237	-1.37307953141456	-2.80347314131923	-2.39399184878341	-0.79615828185031	-2.56178495532758
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA;NA	-0.909252049757261	-0.896726967007619	0.540172255009077	-2.42855306704447	-0.673416443518796	-2.26777310081292	-1.60595198301208	-2.64144376120257	-1.21730240891972	-3.51467638992767	-2.75089941054875	-3.20678501260354	-2.60768266533304	-3.75755114771518	-2.28593621777527	-2.60840018492957
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	-0.583829649322633	-0.0857967507912902	-0.935734264800501	-0.819115154610371	-0.290424191262691	-2.29057181788172	0.437121914496883	-2.21148738439259	-1.28024338800357	-1.05794061710637	-1.6238715990237	-1.50661092403908	-0.5282411236532	-2.10630977633163	-1.35577406978573	-1.67440533678522
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;NA	-0.0730040255566427	-0.696056271545468	-1.22341633725228	0.397280169714122	-0.290424191262691	-1.88087526545092	0.5752722529777	-0.265577235337278	-0.158516437369315	0.908172239266464	-0.812941382807369	-0.88757171563286	-1.22138830421315	-1.78785604521309	-2.04892125034568	-2.48356657142923
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;NA	-3.95823906874821	-4.27823437909499	-3.76545694276264	-4.1114232284839	-3.4458295493703	-2.48325440804782	-3.51857745848263	-2.66190744376567	-1.41668817597389	-4.96228522330308	-2.79704314138815	-3.47665992698509	-3.06735095075951	-3.8888414007728	-2.41609863102995	-2.40084652123705
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	-3.07772111556473	-4.30831835704941	-3.01517580648034	-2.71623513949625	-3.05819905322997	-2.51112078973265	-3.62511010130029	-2.21148738439259	-1.17743976691817	-4.19091602280349	-2.80530279125932	-3.13171805125483	-3.38058372955764	-2.39399184878341	-2.67962407307114	-2.72795836728363
