#taxonomy	MCT.f.0138	MCT.f.0139	MCT.f.0141	MCT.f.0142	MCT.f.0143	MCT.f.0144	MCT.f.0145	MCT.f.0146	MCT.f.0147	MCT.f.0148	MCT.f.0149	MCT.f.0150	MCT.f.0151	MCT.f.0152	MCT.f.0153
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA;NA	-4.006907693122	-3.71078805892765	-3.30588660580375	-3.28684776362782	-3.70407946294905	-3.49953657338749	-3.31275641690355	-3.98222684691163	-4.07051842601282	-2.88719566214259	-2.97443851216215	-2.62647541651402	-2.89062426296656	-3.71362468119689	-3.14804848161401
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella;s__Dakarella massiliensis	-4.60186994180291	-4.31036977489486	-4.1448563068581	-3.98514082577739	-4.41400016631001	-4.00960337983673	-4.66050085478761	-3.97647819115012	-4.35616408412798	-4.5627746749736	-4.31211006981504	-2.68205595201712	-3.05253440114937	-3.76143904912483	-3.06378737315228
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis	1.43767218040429	1.76706922145246	1.444825885475	1.41816775732998	2.18479849538383	1.89862612813027	1.76657540847894	1.24187104053388	1.5957221329233	1.41686943106158	1.23620650575611	1.4796148888802	0.913371746505323	1.02190552116859	1.36238771756697
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;NA	-3.60144258501383	-4.11625316703581	-3.30588660580375	-3.28684776362782	-3.0109322823891	-3.49953657338749	-3.31275641690355	-2.7471130060304	-3.3494853558505	-3.17487773459437	-3.8907292440363	-2.18394675724945	-2.26468208384262	-3.02114574666596	-2.7271277198508
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella sp. KLE1602	-4.33467082691941	-4.4628249355597	-3.95537042068441	-3.79201911047407	-4.16701485671826	-3.80008602613091	-4.05681617871213	-3.96643565579324	-3.95781331313135	-3.92752136610108	-4.48981733766157	-2.6759231432107	-2.59132302629863	-3.75257409323933	-3.47165946917646
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella wadsworthensis	-2.90829540445389	-4.48256200092327	-4.04517508909746	-4.21010939030811	-3.94210089830142	-4.45134627247822	-3.71822152501171	-3.92882118024173	-2.94402024774234	-3.58034284270254	-4.33113404318888	-2.70375930920888	-3.10843939752768	-3.98764904338097	-3.01934788479702
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;NA	1.23483932193764	2.5124493661926	2.40894570503903	2.36564141664083	2.92330031876374	2.36124965007838	1.83085455988351	-0.0524858252603298	2.02810519159204	2.04547809048395	1.57521896389568	3.54777508609599	1.18530546198896	1.15324152322968	2.90658510813267
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp. 4_1_30	-0.788031868253798	0.488917018952277	0.268329939990044	0.485913174466814	0.8067800435678	0.295952615784709	-0.284234320526566	-1.64850071736229	0.220047340630868	0.157326775580833	-0.293416983447858	1.62271573252087	-0.878387722722732	-0.900882210465867	0.951645552357967
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	2.18032920850406	3.31504650812009	3.31240724082653	3.2447584615802	3.75554740923508	3.30063349491471	2.61683272648635	1.11571975520698	3.37133775378	2.91643214748333	2.39526885047256	4.44475577597896	2.06605125644371	2.01580685574767	3.82512050986065
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger	-3.60144258501383	-3.19996243516166	-2.61273942524381	-2.88138265551966	-2.60546717428094	-2.80638939282754	-3.71822152501171	-3.91939600612269	-2.65633817529056	-3.58034284270254	-2.79211695536819	-1.77848164914128	-2.90045778346653	-3.76411980967878	-2.71666588258231
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;NA	-1.33275904369547	-1.51356348159143	-1.91959224468386	-1.14678160013155	0.207943542479096	-2.1132422122676	-3.02507434445177	-1.95865564566613	-2.09672238735513	-1.87559475046411	-1.94481909498099	-2.47483953547448	-0.878387722722732	-0.623250473867588	-1.39972970480551
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA;NA	-1.17369434906578	-3.71078805892765	0.399522150261394	-2.18823547495971	0.124561933540045	-1.62773439648589	-2.33192716389182	-0.464730620353873	-1.7400474434164	-1.32905104409604	-1.25167191442104	-2.45740534185549	-2.59140548274577	-1.92253345799785	-0.483438972931356
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	0.31722496313298	-3.42310598647587	1.88521667643713	-0.546007739702623	1.6310518767217	-0.726947851147705	-0.441076792019536	1.36703418348788	0.205862705638911	0.226319647067784	0.0795626695158183	-0.679869360473174	-0.878387722722732	-0.335568401415807	0.209708207628589
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;NA	-3.31376051256205	-0.224432868925187	-2.32505735279203	-0.266422877483461	-0.192534024118029	-1.05718953801828	-2.10878361257761	-2.41064076940919	-1.27004381417067	-1.015393485241	-1.58814415104226	0.341781887058807	-1.85921697573446	-2.32799856610601	-2.49834199347362
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;NA	-0.35624945182826	-0.917580049485133	-0.740937248342216	-1.41504558672623	0.954631489967071	0.0268239512286755	-0.0546598788820658	-1.17849708811655	-0.0172808456752986	-0.322246304681053	0.107471457632895	0.0132778200867711	-1.16606979517451	-1.2293862774379	-0.247050194867126
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	0.966371814430488	0.59327703427652	0.645357112777675	0.08044806635865	2.33498406295821	1.53741602902614	1.08169273776889	0.526251004121871	1.46675580021753	1.07361750745499	1.62872967115527	1.16595733002516	0.507906638397159	0.210975304952263	1.12599893950274
